ID,District,Season,Year,Crop,AvgAirTemp,MinAirTemp,MaxAirTemp,AvgTempSkew,AvgTempKurt,AvgRelHum,AvgRelHumSkew,AvgRelHumKurt,AvgDewPt,AvgDewPtSkew,AvgDewPtKurt,AvgPrec,AvgPrecSkew,AvgPrecKurt,AvgWind,Yield
1194,Tonk,Kharif,1998,Urad,29.69756098,19.6,42.1,0.298461829,-1.048559233,58.22276423,0.036185033,-1.38191977,19.52601626,-1.020816703,1.238418266,,,1.238418266,3.490243902,0.64
2838,Bhagalpur,Kharif,2004,Jute,20.70406504,11.0,35.1,0.925967703,1.09845707,72.01219512,-1.393287474,0.509234345,14.74634146,-1.512565547,1.563979472,,,1.563979472,2.219512195,8.0
1848,Bhagalpur,Whole year,2003,Onion,12.99123288,-7.6,33.5,-0.236040159,-1.104022511,50.07972603,0.218285083,-1.048260318,1.667671233,0.425563866,-0.8654583159999999,,,-0.8654583159999999,2.572328767,9.49
431,Bhagalpur,Rabi,2012,Gram,13.86849315,-6.6,33.2,-0.269269083,-1.197864276,50.30849315,0.219291147,-1.116161663,2.491506849,-0.010511188,-0.58521419,2.5013698630000003,2.757159332,-0.58521419,2.596986301,1.06
1336,Banglore,Rabi,2006,Gram,26.35759162,11.5,41.9,0.36803911,-0.333823772,47.7052356,0.522441673,-0.791648233,13.22443281,-0.052693753,-1.040600236,2.64904014,8.128598947,81.7589545,2.956893543,0.74
260,Bhagalpur,Rabi,2005,Barley,12.69068493,-7.0,33.2,-0.117373917,-1.091570786,61.45890411,-0.241992403,-1.049504074,4.693972603,0.320683586,-0.959108895,,,-0.959108895,2.70109589,0.87
2504,Indore,Whole year,2012,Dry chillies,27.24355556,6.6,48.8,-0.244117117,-1.101679697,37.29466667,-0.348171253,0.993576427,8.901333333,0.231732748,-1.135887926,,,,4.563555556,1.5
703,Gulberga,Summer,2001,Rice,30.99180328,13.1,43.1,0.159525921,-0.5811347370000001,30.43770492,1.257769704,1.374057974,10.8557377,0.224076582,-0.770416984,0.176229508,6.677252226,-0.770416984,3.043442623,1.81
912,Tonk,Kharif,2004,Arhar/tur,28.21300813,20.1,42.7,1.152809974,0.662526025,73.24715447,-1.116222723,0.103311614,22.35284553,-1.759880923,3.439762539,,,3.439762539,3.050406504,1.16
2490,Dharwad,Kharif,2001,Other kharif pulses,25.56777778,16.2,43.0,1.484848147,1.092031089,73.20222222,-1.422834644,0.635076428,19.71666667,-1.811404313,2.38003947,6.82,11.4134871,2.969842831,4.724444444,0.27
2398,Jaipur,Rabi,2012,Barley,29.48617886,20.7,42.7,0.775125139,-0.10867706,64.85691057,-0.442779248,-1.208186589,21.39756098,-0.622049159,-0.553231965,4.86504065,2.6888096580000003,-0.553231965,2.979674797,2.94
603,Bhagalpur,Rabi,2009,Rapeseed & mustard,12.70246575,-8.0,34.7,-0.13584074,-1.208060185,56.75616438,-0.196632819,-0.9532275,3.344931507,0.285767089,-0.936304753,,,-0.936304753,2.519726027,1.8
653,Hisar,Kharif,2008,Groundnut,29.47419355,-0.1,47.2,0.613078815,0.6775666459999999,62.23870968,-0.320432219,-0.327270107,21.01612903,-0.949162772,0.248381106,3.173548387,3.46890267,0.248381106,2.8819354839999995,0.96
1856,Jaipur,Kharif,1999,Maize,29.97560976,21.1,42.0,0.428656346,-0.708569062,56.0203252,0.20977098,-1.4610565569999998,19.07479675,-0.319402101,-0.908993375,,,-0.908993375,3.513821138,0.6
972,Ahmedabad,Kharif,2012,Moong,,12.2,47.2,,,,,,,,,,,,,0.5
1664,Banswara,Kharif,2010,Cotton,27.53495935,15.7,41.3,1.015816028,0.917846552,70.78211382,-0.85847488,-0.08702291,21.31382114,-1.401507473,2.419025191,,,2.419025191,3.444715447,0.38
1276,Gulberga,Whole year,2009,Cotton,27.00136986,12.4,47.8,0.7497679559999999,-0.263183859,56.95205479,-0.402027869,-1.034475867,16.38219178,-0.774281283,-0.16830417,,,-0.16830417,4.167123288,2.36
1783,Coimbatore,Whole year,2000,Dry chillies,25.25521978,13.9,37.5,0.4528418,0.537266871,66.56208791,-0.509996214,-0.739357438,18.27802198,-1.217234006,0.90639042,3.926923077,2.66099327,7.294974647,3.610714286,0.96
1572,Gulberga,Rabi,2005,Onion,23.74049587,11.6,34.8,-0.015088459,1.298610358,51.05950413,0.823141207,-0.418275554,12.39917355,0.196478145,-1.064847557,1.744628099,6.510636763,-1.064847557,2.469421488,14.98
636,Indore,Whole year,2004,Garlic,25.95247253,9.0,42.4,-0.043359207,-0.5468848820000001,49.33021978,-1.048710586,0.42413293,12.99752747,0.108963596,-1.440961832,2.496428571,44.47611407,6.0687639010000005,2.683791209,3.43
932,Banswara,Whole year,1999,Banana,28.08164384,13.6,43.7,0.449514926,-0.50533035,39.75945205,0.803831746,-0.471592493,11.23835616,0.032596588,-1.1363976690000002,,,-1.1363976690000002,3.304383562,0.0
1872,Hisar,Whole year,2006,Potato,28.94516129,6.4,41.9,-0.237908932,-0.035743283,58.27741935,-0.231359145,-0.8508658159999999,19.25419355,-0.569329808,-0.829687651,2.016129032,4.213484181,-0.829687651,2.085806452,17.59
1088,Hisar,Kharif,2000,Jowar,29.28193548,2.9,42.1,0.208760312,-0.013868134,52.61677419,0.06279692,-1.436760015,17.33354839,-0.885805953,-0.444589581,2.118064516,3.649214589,-0.444589581,1.996129032,0.0
2604,Banswara,Kharif,2004,Bajra,26.91138211,17.9,39.0,1.237734884,1.057764553,75.74227642,-0.987603242,0.006279272,21.97479675,-1.383875531,1.6900395540000002,,,1.6900395540000002,3.728455285,0.64
2132,Dharwad,Rabi,2010,Mustard,23.31,19.6,30.3,0.327125933,0.15286101,86.94555556,-2.335763694,7.60056679,20.99444444,-1.082937713,3.701468887,6.682926829,3.1367741610000004,2.046416026,4.175555556,0.33
665,Coimbatore,Whole year,2006,Jowar,24.94835165,12.8,38.4,0.242190892,0.3782784420000001,68.86758242,-0.6942300440000001,0.219512833,18.58818681,-1.827887992,4.303297938,4.593406593,2.625723386,7.020914534,3.666758242,0.78
1318,Indore,Whole year,2005,Sugarcane,25.91840659,8.4,41.2,-0.260320055,-0.683045173,46.26126374,-0.6853013020000001,0.623183137,11.86868132,0.0022770620000000003,-0.977968639,2.621703297,22.17679288,4.575857146000001,2.694505495,21.3
458,Bhagalpur,Rabi,2000,Rapeseed & mustard,12.72794521,-7.3,34.9,-0.194471019,-1.190278044,55.85534247,-0.048152166,-0.94320761,3.284657534,0.397053398,-0.889444149,,,-0.889444149,2.633424658,0.84
2517,Rewari,Kharif,2006,Rice,29.32960526,15.4,42.0,-0.517560237,1.049821817,57.03421053,0.032057849,-1.13746078,19.22302632,-0.5338146460000001,-0.884531869,2.42631579,4.526189197,22.98770211,2.490789474,3.807106599
358,Banglore,Rabi,2009,Onion,25.92216405,12.1,47.5,0.62625598,-0.422665063,52.07609075,-0.111966551,-1.232406895,13.66928447,-0.261493084,-1.104473869,2.15,4.979702487,26.35690918,3.642582897,5.91
255,Tonk,Kharif,2003,Rice,28.13170732,19.3,41.0,1.063314712,0.47607475,69.61869919,-0.852684524,-0.66688648,21.36666667,-1.6746453999999995,3.143399173,,,3.143399173,2.956910569,0.43
2210,Bhagalpur,Rabi,2003,Masoor,12.99123288,-7.6,33.5,-0.236040159,-1.104022511,50.07972603,0.218285083,-1.048260318,1.667671233,0.425563866,-0.8654583159999999,,,-0.8654583159999999,2.572328767,0.74
2507,Coimbatore,Whole year,2009,Cashewnut,23.82307692,14.0,35.4,-0.101485217,-0.115613238,79.01483516,-0.994376783,1.53500454,19.92664835,-1.087979078,0.901937496,3.658536585,3.938960092,19.15874789,3.0362637360000004,0.5
1945,Coimbatore,Whole year,2006,Sweet potato,24.94835165,12.8,38.4,0.242190892,0.3782784420000001,68.86758242,-0.6942300440000001,0.219512833,18.58818681,-1.827887992,4.303297938,4.593406593,2.625723386,7.020914534,3.666758242,17.0
1656,Coimbatore,Rabi,2000,Gram,25.17595628,13.9,37.7,0.62317453,0.574386835,64.11639344,-0.326543901,-0.993547274,17.53588342,-0.8615397490000001,-0.01903157,3.726958106,2.773294535,7.971967823,3.313114754,0.74
2022,Gulberga,Summer,2005,Jowar,30.41721311,13.6,41.7,-1.327889235,1.258932659,35.11803279,1.5231498019999998,1.681281406,11.56885246,-0.440457236,-0.293544197,0.971311475,3.961803899,-0.293544197,2.771311475,1.66
2068,Ahmedabad,Whole year,2008,Guar seed,28.37178082,13.0,42.5,0.027854006,-0.184263919,47.18410959,0.681201046,-0.990409207,14.58493151,-0.053223597,-1.322235606,3.226027397,4.923072401000001,-1.322235606,2.884657534,0.333333333
1876,Banglore,Whole year,2003,Turmeric,27.6010989,23.8,30.8,-0.736038141,0.219268095,72.22307692,-0.767598475,0.12063878,22.18489011,-0.80926264,-0.100539339,1.847527473,5.676331306,37.1081145,5.9016483520000005,5.97
186,Hisar,Kharif,2005,Moth,30.13806452,11.3,45.0,-0.157121809,-0.750193584,48.23354839,0.319082001,-1.062393986,16.68193548,-0.671936138,-0.412657216,2.568387097,3.796404514,-0.412657216,2.23483871,0.13
2035,Banglore,Whole year,2005,Black pepper,27.14697802,22.9,30.8,-0.333331731,-0.493111295,73.14697802,-0.666041431,0.13003107,21.92005495,-0.8832458759999999,0.402674123,2.8964285710000004,3.815555585,15.08080406,5.796428571,2.0
168,Banswara,Rabi,2004,Masoor,25.23516484,12.1,37.9,-0.369570105,-0.64345249,34.48351648,1.846684331,3.729294807,7.52967033,0.013587188,-0.93994179,,,-0.93994179,2.623076923,1.0
1448,Coimbatore,Kharif,2000,Cotton,25.42236842,17.4,35.6,0.5704388429999999,-0.131384399,70.93881579,-1.001186751,1.305663756,19.63486842,-3.254989212,15.85942836,6.490131579,1.947085418,3.481791104,4.519736842,1.65
2674,Coimbatore,Whole year,2007,Dry chillies,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.443681319,2.721245605,7.836997563,3.5434065930000003,1.7
585,Rewari,Kharif,2002,Sesamum,27.35986842,13.6,39.5,0.125229401,-0.187581528,68.59605263,-0.831909,-0.635601559,20.62828947,-1.340844202,1.058534689,1.134868421,4.809810113,27.68374448,2.186842105,0.15220700199999998
1346,Ahmedabad,Kharif,2000,Jowar,29.10457516,15.9,40.3,0.113901998,-0.890396099,61.87647059,-0.44080854,-0.815690695,20.02026144,-1.5603170990000002,1.890900355,3.007189543,5.773716029,1.890900355,3.292810458,1.353582555
2017,Banswara,Kharif,2006,Urad,29.44634146,19.1,42.0,0.7268683290000001,-0.21308563,57.05447154,-0.14631345199999998,-0.976511951,19.12357724,-0.960276599,0.28251490100000004,,,0.28251490100000004,3.748780488,0.2
101,Rewari,Kharif,2007,Jowar,27.92697368,14.7,42.9,0.282103681,0.350206891,64.93552632,-0.7790169640000001,-0.7213558809999999,19.83684211,-1.4294246469999998,0.669477565,3.609868421,3.999025109,18.95858354,2.203947368,0.648508431
2133,Banglore,Kharif,2010,Sesamum,25.07777778,19.5,32.6,-0.297339215,0.051316562,82.43240741,-0.5567392320000001,-0.375317097,21.88611111,-0.6888459859999999,0.8946796640000001,,,,5.019444444,0.58
1185,Coimbatore,Whole year,2008,Cashewnut,23.53571429,14.1,33.0,-0.402703902,0.7583376629999999,80.86126374,-0.350623353,-0.033748776,20.06263736,-1.104196466,0.721946761,4.682417582,2.685612948,8.02488601,2.910164835,1.18
1745,Gulberga,Whole year,2002,Sugarcane,26.49863014,11.8,40.3,0.7606984379999999,-0.023304939,57.48356164,-0.023793124,-1.323261188,16.22136986,-0.534551643,-0.957708464,1.87890411,5.4299169360000015,-0.957708464,3.081643836,50.35
1067,Banglore,Rabi,2007,Gram,26.61151832,10.2,45.4,0.468495758,0.065181292,47.74904014,0.433739455,-0.825028869,13.21064572,-0.371282156,-0.57118175,2.384118674,4.834984464,25.86372547,2.960732984,0.6
1717,Coimbatore,Whole year,2002,Cashewnut,25.04313187,13.8,36.3,0.042932964,0.615648277,69.48846154,-0.7751432909999999,-0.39213004,18.78736264,-1.039124217,0.103475597,3.477747253,3.065271317,9.740012228,3.4109890110000003,0.3
2367,Banswara,Kharif,2009,Rice,28.36097561,17.5,41.3,0.927240339,0.376770722,66.0097561,-0.610056695,-0.332277722,20.79105691,-1.5872329019999998,2.752539007,,,2.752539007,3.781300813,0.41
579,Banglore,Rabi,2007,Maize,26.61151832,10.2,45.4,0.468495758,0.065181292,47.74904014,0.433739455,-0.825028869,13.21064572,-0.371282156,-0.57118175,2.384118674,4.834984464,25.86372547,2.960732984,3.57
548,Banswara,Whole year,2009,Sannhamp,27.14547945,10.4,44.1,0.058127706,-0.06078087400000001,47.03616438,0.5705098710000001,-0.7404995120000001,13.55232877,0.118332145,-1.275341062,,,-1.275341062,3.052054795,0.08
2555,Gulberga,Rabi,2006,Jowar,23.81900826,13.3,33.4,0.139891445,-0.625167679,58.81157025,0.199228343,-0.5404039,14.7338843,-1.166599067,1.174443016,0.867768595,7.270779738,1.174443016,2.52231405,0.79
879,Rewari,Rabi,2011,Peas & beans (pulses),23.08415301,3.4,51.3,0.204495518,-0.7654872340000001,48.48870674,0.142010199,-0.932652541,10.06575592,0.08916612,-1.106743232,,,,2.528961749,0.609756098
1640,Banglore,Kharif,2003,Groundnut,24.36851852,17.0,32.9,0.7871921,1.6150583,83.77037037,-2.569036421,7.541343563,21.39259259,-2.138035312,5.771806547000001,6.124074074,4.433394993,26.12874594,3.284259259,0.89
1965,Dharwad,Kharif,1999,Groundnut,26.37777778,18.9,37.2,0.476150202,-0.581418572,73.68888889,-0.725975762,-0.192544108,21.09111111,-1.782743858,4.057336032,4.794444444,9.153114148,2.810093142,3.981111111,0.72
727,Gulberga,Kharif,2007,Small millets,26.40731707,36.0,15.1,0.377009387,-0.285488936,72.14796748,-0.241649275,-0.8077102970000001,20.88292683,-0.488513754,-0.305563504,8.008130081000001,2.347137405,-0.305563504,4.139837398,0.22
1615,Ahmedabad,Kharif,1999,Maize,28.5503268,15.5,37.4,-0.201407133,-0.970848653,64.84705882,-0.623372452,-0.104943841,20.73071895,-2.240981913,4.865782858999999,3.173202614,4.312237951,4.865782858999999,3.475816994,1.291666667
1624,Banswara,Rabi,2000,Peas & beans (pulses),25.83846154,13.1,37.5,0.359344111,-0.908213802,26.92087912,0.758891665,0.314463082,5.06043956,0.524078126,-0.06813514400000001,,,-0.06813514400000001,2.027472527,0.8
569,Coimbatore,Whole year,2000,Coriander,25.25521978,13.9,37.5,0.4528418,0.537266871,66.56208791,-0.509996214,-0.739357438,18.27802198,-1.217234006,0.90639042,3.926923077,2.66099327,7.294974647,3.610714286,0.18
1858,Gulberga,Rabi,2008,Maize,23.57190083,12.4,35.0,-0.484900463,-0.404146751,61.19338843,-0.265066085,-0.7461655009999999,15.26198347,-0.756561395,0.123600897,0.796694215,5.668296432000001,0.123600897,2.630578512,3.01
1262,Banglore,Kharif,1998,Onion,25.29259259,15.4,34.1,1.064961016,1.464210534,79.21388889,-1.412638579,2.076645906,21.3537037,-1.4195536430000002,3.485761784,9.515740741,2.662755151,7.617467697,3.336111111,4.54
536,Jalna,Whole year,2009,Sugarcane,26.4509589,12.6,47.5,0.636681061,-0.505297257,54.0060274,-0.20309246,-1.3856259119999998,14.60520548,-0.503313605,-1.057977672,2.715537849,4.315555087,19.25229259,4.090684932,93.06
771,Coimbatore,Whole year,2005,Onion,25.13516484,13.7,37.8,0.046665926,-0.051014145,68.64340659,-0.381960935,-0.745133684,18.65961538,-1.076633264,1.027353744,5.233241758,2.616964011,7.108765002999999,3.491758242,11.62
944,Banswara,Kharif,2004,Groundnut,26.91138211,17.9,39.0,1.237734884,1.057764553,75.74227642,-0.987603242,0.006279272,21.97479675,-1.383875531,1.6900395540000002,,,1.6900395540000002,3.728455285,1.55
2479,Jaipur,Kharif,1998,Castor seed,29.69756098,19.6,42.1,0.298461829,-1.048559233,58.22276423,0.036185033,-1.38191977,19.52601626,-1.020816703,1.238418266,,,1.238418266,3.490243902,1.4
2465,Bhagalpur,Whole year,2011,Tobacco,11.99589041,-7.8,31.4,-0.195203021,-1.293020691,60.41369863,-0.21696976,-1.022020473,3.978630137,0.063340126,-1.076414913,,,-1.076414913,2.492054795,1.9
674,Dharwad,Kharif,1997,Ragi,25.65521978,13.3,39.5,0.892873248,0.30781964300000003,60.23241758,-0.266828601,-1.225882481,16.51098901,-1.0096954,0.305599277,3.196703297,19.16049357,4.056571226,3.677472527,0.72
1975,Dharwad,Kharif,2001,Niger seed,25.56777778,16.2,43.0,1.484848147,1.092031089,73.20222222,-1.422834644,0.635076428,19.71666667,-1.811404313,2.38003947,6.82,11.4134871,2.969842831,4.724444444,0.24
1913,Gulberga,Whole year,2007,Turmeric,27.12931507,12.9,43.0,0.617795933,0.058592217,53.97424658,0.062701896,-1.014047424,16.04575342,-0.569889877,-0.474006005,2.935068493,4.394618736,-0.474006005,3.205205479,6.43
1191,Rewari,Rabi,2012,Wheat,25.48647799,3.5,50.4,0.039946046,-1.212604708,37.15835962,0.343717722,-1.127724802,7.821135647,0.094792157,-0.782263748,,,,2.969400631,4.971781779
1775,Banglore,Whole year,2008,Coriander,27.30824176,23.4,30.0,-0.451602313,0.483552961,74.99010989,-0.7497712409999999,-0.00231037,22.52087912,-0.935731499,0.950963521,2.031043956,6.6423748510000005,57.13091345,5.516483516,0.55
1525,Dharwad,Kharif,2004,Cotton,24.61444444,18.9,34.1,0.310620039,-0.47727358,80.44888889,-0.873559935,0.6477858470000001,21.02111111,-0.342050208,1.12428569,6.21,9.549662518,2.919901429,4.1455555560000015,0.82
2369,Gulberga,Whole year,2002,Garlic,26.49863014,11.8,40.3,0.7606984379999999,-0.023304939,57.48356164,-0.023793124,-1.323261188,16.22136986,-0.534551643,-0.957708464,1.87890411,5.4299169360000015,-0.957708464,3.081643836,3.0
1819,Coimbatore,Whole year,2011,Sesamum,23.84835165,14.2,35.8,-0.5768857470000001,-0.012043381,78.43873626,-0.946545098,1.0508047740000002,19.84835165,-1.043918354,0.609759901,,,,3.038736264,0.51
2401,Gulberga,Whole year,2006,Potato,26.94547945,13.3,41.6,0.596871652,-0.209309887,54.55315068,-0.065856169,-0.968581832,15.95863014,-0.887963163,0.296188552,2.8619178080000003,7.852330161,0.296188552,3.338356164,15.44
1544,Dharwad,Whole year,2000,Turmeric,24.41126374,13.1,42.9,0.592521125,-0.00796884,75.17417582,-0.987140429,-0.068417109,19.40192308,-1.238655501,0.68102624,,,,3.529395604,4.33
994,Bhagalpur,Whole year,2008,Turmeric,12.91506849,-6.6,35.2,-0.006779146999999999,-1.040418972,59.06712329,-0.052319761,-1.155222857,4.210958904,0.534756055,-0.943670721,,,-0.943670721,2.614794521,1.17
1998,Gulberga,Rabi,2003,Jowar,24.89504132,13.3,34.3,-0.298745268,-0.272592198,50.86859504,0.85181046,0.043102392,13.54049587,-0.222553241,-0.240255851,0.319834711,8.476361215,-0.240255851,2.520661157,0.58
714,Hisar,Kharif,2002,Rice,27.39935484,3.3,40.6,-0.036083822,-0.32478285,67.29741935,-0.7651304440000001,-0.702531028,20.34580645,-1.155992992,0.439262335,1.207741935,4.750236565,0.439262335,1.943225806,1.92
1794,Rewari,Kharif,2008,Sesamum,27.76710526,16.4,43.5,0.221217492,1.257768862,72.65328947,-0.916962819,0.2291485,22.14736842,-1.356248123,1.4621333440000002,4.273026316,2.910288185,9.384527027999999,2.8625,0.0
2232,Bhagalpur,Kharif,2004,Bajra,20.70406504,11.0,35.1,0.925967703,1.09845707,72.01219512,-1.393287474,0.509234345,14.74634146,-1.512565547,1.563979472,,,1.563979472,2.219512195,1.0
2769,Banglore,Kharif,2008,Onion,24.7962963,17.3,34.5,0.282171733,-0.518036791,76.90740741,-0.066441446,-0.523233191,20.48981481,-1.4766187709999998,3.564874793,7.859259259,2.196607976,4.817870824,5.134259258999999,5.18
835,Tonk,Whole year,2003,Sugarcane,28.13170732,19.3,41.0,1.063314712,0.47607475,69.61869919,-0.852684524,-0.66688648,21.36666667,-1.6746453999999995,3.143399173,,,3.143399173,2.956910569,46.53
2456,Gulberga,Rabi,2001,Linseed,24.52727273,12.9,35.0,0.160057521,-0.298618649,51.33305785,0.897609943,-0.471046754,13.03966942,0.121080324,-0.269801538,0.958677686,6.2610831010000005,-0.269801538,2.210743802,0.34
473,Coimbatore,Whole year,1999,Sweet potato,25.28763736,14.6,37.4,0.719548552,0.495518149,63.48104396,-0.555743627,-0.499313121,17.45384615,-1.050582634,0.282854214,4.432417582,2.980905682,10.0232852,3.83489011,12.0
2741,Coimbatore,Whole year,2007,Cotton,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.443681319,2.721245605,7.836997563,3.5434065930000003,1.31
1663,Banglore,Rabi,2006,Other  rabi pulses,26.35759162,11.5,41.9,0.36803911,-0.333823772,47.7052356,0.522441673,-0.791648233,13.22443281,-0.052693753,-1.040600236,2.64904014,8.128598947,81.7589545,2.956893543,0.4
640,Coimbatore,Whole year,2008,Groundnut,23.53571429,14.1,33.0,-0.402703902,0.7583376629999999,80.86126374,-0.350623353,-0.033748776,20.06263736,-1.104196466,0.721946761,4.682417582,2.685612948,8.02488601,2.910164835,3.3
1597,Hisar,Whole year,2001,Sannhamp,27.22129032,4.8,38.9,-0.724061217,0.4406654820000001,67.52387097,-0.858345015,-0.747913411,19.91935484,-1.233875768,0.308861272,2.879354839,4.09864646,0.308861272,1.7890322580000002,0.0
1803,Rewari,Whole year,1999,Onion,23.90054945,2.0,42.7,-0.462242613,-0.847787727,50.08736264,0.318002915,-1.006236494,11.59725275,0.095697664,-1.456502385,0.947527473,6.665678876,53.65985432,2.278846154,14.08450704
1404,Indore,Kharif,2000,Rice,18.57333333,8.9,29.1,-0.768018868,0.332601282,35.31333333,1.53296561,1.231277982,2.666666667,0.36762364,-0.376783515,0.03,30.0,5.477225575,2.11,0.52
1294,Banswara,Rabi,1998,Linseed,23.698901100000004,9.2,36.7,-0.010182883,0.289813186,37.34285714,2.157375371,4.084970298,7.473626374,0.8265475170000001,0.730986299,,,0.730986299,2.292307692,0.57
2233,Jalna,Rabi,2001,Gram,26.56265271,9.8,42.8,0.451374073,-0.063311933,46.01116928,0.719164895,-0.8310642420000001,12.55863874,0.172686635,-1.194958964,1.659860384,5.626261966,37.26182762,2.837521815,0.64
310,Ahmedabad,Whole year,1998,Tobacco,28.42630137,12.8,43.8,0.472956913,-0.424970835,47.83150685,0.443038065,-1.374992077,14.50191781,-0.133588072,-1.374118793,2.965479452,6.513051478,-1.374118793,2.813150685,1.8
2247,Coimbatore,Whole year,2000,Cashewnut,25.25521978,13.9,37.5,0.4528418,0.537266871,66.56208791,-0.509996214,-0.739357438,18.27802198,-1.217234006,0.90639042,3.926923077,2.66099327,7.294974647,3.610714286,0.4
1695,Banswara,Rabi,1999,Barley,20.96129032,13.2,31.1,-0.136025539,-0.79898665,42.36774194,0.625576299,-0.991760961,6.667741935,-0.252907112,-0.847741093,,,-0.847741093,2.722580645,2.02
2481,Banglore,Kharif,2011,Sesamum,25.05462963,20.0,35.8,0.775062976,0.797140706,79.83796296,-0.745265994,0.263576785,21.34259259,-0.59125589,-0.003634441,,,,5.492592593,0.5
2383,Gulberga,Summer,1998,Rice,30.96803279,17.2,42.5,-0.393111122,-0.913368152,37.21393443,0.914587399,0.356690971,13.62540984,-0.287097087,0.089042762,0.3795081970000001,5.385820541,0.089042762,3.0581967210000003,3.21
1869,Banswara,Whole year,2005,Sugarcane,28.15534247,8.0,45.4,-0.221553952,0.112045741,40.08356164,0.874297201,-0.16934123399999998,11.86520548,0.002105363,-0.981799761,,,-0.981799761,3.231506849,52.88
390,Rewari,Rabi,2001,Gram,21.48287796,-2.8,45.1,-0.205796526,-1.143211528,48.89417122,0.646085627,-0.918102126,9.166666667000001,0.489059169,-0.956477823,1.134061931,6.695318417,54.05618559,1.909653916,0.950570342
2147,Jalna,Kharif,2004,Groundnut,24.07608696,17.7,31.3,0.127828331,0.331505155,82.95869565,-1.5156388159999998,1.743331321,20.96956522,-0.911276084,0.164856008,6.554347826,2.396077114,5.648469099,3.758695652,0.83
2208,Coimbatore,Kharif,2011,Maize,24.28223684,20.0,33.0,0.484985437,0.297475309,80.62039474,-0.299283942,0.248592122,20.75657895,0.306488921,-0.372587691,,,,4.184868421,8.0
1072,Jaipur,Kharif,2012,Maize,29.48617886,20.7,42.7,0.775125139,-0.10867706,64.85691057,-0.442779248,-1.208186589,21.39756098,-0.622049159,-0.553231965,4.86504065,2.6888096580000003,-0.553231965,2.979674797,0.93
1634,Banswara,Rabi,2010,Rapeseed & mustard,25.51428571,13.6,36.8,-0.501688734,-0.897504431,32.74285714,2.108899175,5.752950393,7.486813187,0.8033127590000001,0.503070014,,,0.503070014,2.242857143,1.56
2755,Rewari,Kharif,2003,Sesamum,27.26315789,14.7,43.7,0.602251516,1.014061486,71.59868421,-0.957730507,-0.503886364,21.08618421,-1.253898576,0.319920413,4.513157895,2.890663404,8.201489833,1.98881579,0.0
791,Bhagalpur,Kharif,2003,Sunflower,20.48455285,9.1,33.5,0.607135565,-0.080830931,57.58455285,-0.246557176,-1.172139307,10.80325203,-0.548615145,-0.305394321,,,-0.305394321,2.13495935,1.39
167,Coimbatore,Rabi,2005,Gram,24.65591985,12.8,37.8,0.301018447,-0.04975418,67.95282332,-0.428014503,-0.566608632,18.01639344,-1.169209817,1.520282736,4.277777778,3.206294345,11.57375107,3.297996357,0.74
2440,Gulberga,Summer,1997,Jowar,30.25901639,14.4,42.3,-0.264124502,-0.975274721,30.52540984,2.059631584,4.178567157,10.1352459,0.38336341,-0.046413679000000006,0.43852459,5.374907024,-0.046413679000000006,2.714754098,2.5
2541,Banswara,Kharif,2009,Urad,28.36097561,17.5,41.3,0.927240339,0.376770722,66.0097561,-0.610056695,-0.332277722,20.79105691,-1.5872329019999998,2.752539007,,,2.752539007,3.781300813,0.29
611,Ahmedabad,Rabi,2011,Gram,23.66556291,9.3,39.9,0.033125588,-0.979268568,54.31589404,-0.059019918,-0.34883284299999995,13.46622517,0.16847620000000002,-1.299205421,,,-1.299205421,2.88013245,0.7003366999999999
624,Dharwad,Whole year,2001,Onion,25.68516484,15.0,43.0,1.164602305,0.5810656,58.67032967,-0.036834466,-1.576517142,15.88296703,-0.623429468,-0.8131417209999999,3.4156593410000005,24.92515199,4.463908088999999,3.308791209,2.65
2639,Indore,Rabi,2011,Gram,25.18,17.1,32.6,0.29282569,-0.430094421,64.97333333,-0.998475016,0.4474892620000001,18.085,-0.088827984,-0.988132253,,,,2.228333333,1.31
1376,Gulberga,Kharif,2007,Niger seed,26.40731707,36.0,15.1,0.377009387,-0.285488936,72.14796748,-0.241649275,-0.8077102970000001,20.88292683,-0.488513754,-0.305563504,8.008130081000001,2.347137405,-0.305563504,4.139837398,0.25
2678,Banglore,Kharif,1998,Sunflower,25.29259259,15.4,34.1,1.064961016,1.464210534,79.21388889,-1.412638579,2.076645906,21.3537037,-1.4195536430000002,3.485761784,9.515740741,2.662755151,7.617467697,3.336111111,0.32
2001,Gulberga,Kharif,2003,Rice,24.99837398,42.5,17.9,3.031324584,9.581311879,81.84227642,-3.03613103,9.366407618,21.46178862,-3.0373076830000003,12.56384823,4.414634146,3.269403233,12.56384823,3.644715447,2.33
1335,Bhagalpur,Whole year,1998,Sweet potato,13.0739726,-7.8,34.8,-0.183946671,-1.111573628,58.90356164,-0.255371773,-1.010121834,4.140273973,0.385317519,-1.063338897,,,-1.063338897,2.713150685,10.8
